id,stationname,hastide,sunrise,sunset,moonrise,humidity,temperature,description,rainamount,wind,sunshine,created_at,updated_at
540,Kahdhoo,0,06:02,18:16,12:10,77%,32°C,fine,NIL,WNW 03 mph,-,2020-06-28 17:00:04,2020-06-28 17:00:04
541,Kahdhoo,0,06:02,18:16,13:01,81%,29°C,fine,NIL,W 05 mph,-,2020-06-29 05:00:03,2020-06-29 05:00:03
542,Kahdhoo,0,06:02,18:16,13:01,71%,33°C,fine,TRACE,W 03 mph,-,2020-06-29 17:00:04,2020-06-29 17:00:04
543,Kahdhoo,0,06:02,18:17,13:52,85%,29°C,fine,TRACE,VARIABLE 01 mph,-,2020-06-30 05:00:04,2020-06-30 05:00:04
544,Kahdhoo,0,06:02,18:17,13:52,73%,31°C,fine,NIL,VARIABLE 02 mph,-,2020-06-30 17:00:04,2020-06-30 17:00:04
545,Kahdhoo,0,06:02,18:17,13:52,81%,29°C,fine,NIL,VARIABLE 02 mph,-,2020-07-01 05:00:04,2020-07-01 05:00:04
546,Kahdhoo,0,06:03,18:17,14:45,78%,31°C,fine,TRACE,ESE 05 mph,-,2020-07-01 17:00:02,2020-07-01 17:00:02
547,Kahdhoo,0,06:03,18:17,14:45,79%,29°C,fine,TRACE,VARIABLE 02 mph,-,2020-07-02 05:00:05,2020-07-02 05:00:05
548,Kahdhoo,0,06:03,18:17,15:41,72%,31°C,fine,1.5 mm,SSE 03 mph,-,2020-07-02 17:00:05,2020-07-02 17:00:05
549,Kahdhoo,0,06:03,18:17,16:38,86%,27°C,fine,1.5 mm,CALM,-,2020-07-03 05:00:06,2020-07-03 05:00:06
550,Kahdhoo,0,06:03,18:17,16:38,74%,31°C,fine,NIL,ESE 05 mph,-,2020-07-03 17:00:04,2020-07-03 17:00:04
551,Kahdhoo,0,06:03,18:17,17:37,80%,29°C,fine,NIL,VARIABLE 02 mph,-,2020-07-04 05:00:04,2020-07-04 05:00:04
552,Kahdhoo,0,06:03,18:17,17:37,75%,31°C,fine,NIL,ESE 06 mph,-,2020-07-04 17:00:04,2020-07-04 17:00:04
553,Kahdhoo,0,06:03,18:17,17:37,79%,30°C,fine,NIL,E 05 mph,-,2020-07-05 05:00:04,2020-07-05 05:00:04
554,Kahdhoo,0,06:03,18:18,18:35,74%,32°C,fine,NIL,ESE 06 mph,-,2020-07-05 17:00:04,2020-07-05 17:00:04
555,Kahdhoo,0,06:03,18:18,18:35,98%,25°C,fine,NIL,N 17 mph,-,2020-07-06 05:00:04,2020-07-06 05:00:04
556,Kahdhoo,0,06:04,18:18,20:22,79%,30°C,partly cloudy,18.2 mm,SW 07 mph,-,2020-07-06 17:00:02,2020-07-06 17:00:02
557,Kahdhoo,0,06:04,18:18,20:22,80%,28°C,fine,18.2 mm,SE 03 mph,-,2020-07-07 05:00:03,2020-07-07 05:00:03
558,Kahdhoo,0,06:04,18:18,20:22,78%,31°C,fine,NIL,E 05 mph,-,2020-07-07 17:00:04,2020-07-07 17:00:04
