id,stationname,hastide,sunrise,sunset,moonrise,humidity,temperature,description,rainamount,wind,sunshine,created_at,updated_at
521,Kaadehdhoo,0,06:05,18:15,06:52,80%,29°C,lightning,5.2 mm,W 08 mph,-,2020-06-25 05:00:04,2020-06-25 05:00:04
522,Kaadehdhoo,0,06:06,18:16,09:39,74%,31°C,partly cloudy,5.2 mm,WSW 07 mph,-,2020-06-25 17:00:05,2020-06-25 17:00:05
523,Kaadehdhoo,0,06:06,18:16,09:39,81%,29°C,partly cloudy,5.2 mm,WSW 09 mph,-,2020-06-26 05:00:04,2020-06-26 05:00:04
524,Kaadehdhoo,0,06:06,18:16,09:39,76%,31°C,fine,NIL,SW 07 mph,-,2020-06-26 17:00:05,2020-06-26 17:00:05
525,Kaadehdhoo,0,06:06,18:16,09:39,83%,29°C,fine,NIL,SW 03 mph,-,2020-06-27 05:00:04,2020-06-27 05:00:04
526,Kaadehdhoo,0,06:06,18:16,09:39,72%,32°C,fine,NIL,W 06 mph,-,2020-06-27 17:00:03,2020-06-27 17:00:03
527,Kaadehdhoo,0,06:06,18:16,09:39,83%,29°C,fine,NIL,W 06 mph,-,2020-06-28 05:00:03,2020-06-28 05:00:03
528,Kaadehdhoo,0,06:07,18:16,12:13,77%,30°C,fine,NIL,W 05 mph,-,2020-06-28 17:00:04,2020-06-28 17:00:04
529,Kaadehdhoo,0,06:07,18:16,12:13,81%,29°C,fine,NIL,W 06 mph,-,2020-06-29 05:00:03,2020-06-29 05:00:03
530,Kaadehdhoo,0,06:07,18:16,13:03,72%,31°C,fine,NIL,WNW 06 mph,-,2020-06-29 17:00:04,2020-06-29 17:00:04
531,Kaadehdhoo,0,06:07,18:16,13:03,92%,27°C,fine,NIL,Variable 01 mph,-,2020-06-30 05:00:05,2020-06-30 05:00:05
532,Kaadehdhoo,0,06:07,18:16,13:03,72%,31°C,fine,NIL,VARIABLE 02 mph,-,2020-06-30 17:00:04,2020-06-30 17:00:04
533,Kaadehdhoo,0,06:07,18:16,13:03,91%,27°C,fine,NIL,VARIABLE 01 mph,-,2020-07-01 05:00:02,2020-07-01 05:00:02
534,Kaadehdhoo,0,06:07,18:17,14:46,70%,32°C,fine,NIL,VARIABLE 02 mph,-,2020-07-01 17:00:03,2020-07-01 17:00:03
535,Kaadehdhoo,0,06:07,18:17,14:46,88%,27°C,fine,NIL,Variable 01 mph,-,2020-07-02 05:00:05,2020-07-02 05:00:05
536,Kaadehdhoo,0,06:07,18:17,14:46,78%,30°C,fine,NIL,ESE 03 mph,-,2020-07-02 17:00:04,2020-07-02 17:00:04
537,Kaadehdhoo,0,06:07,18:17,14:46,92%,26°C,fine,NIL,CALM,-,2020-07-03 05:00:05,2020-07-03 05:00:05
538,Kaadehdhoo,0,06:08,18:17,16:38,79%,30°C,partly cloudy,NIL,E 03 mph,-,2020-07-03 17:00:06,2020-07-03 17:00:06
539,Kaadehdhoo,0,06:08,18:17,16:38,83%,29°C,fine,NIL,E 06 mph,-,2020-07-04 05:00:04,2020-07-04 05:00:04
540,Kaadehdhoo,0,06:08,18:17,16:38,72%,32°C,fine,TRACE,E 08 mph,-,2020-07-04 17:00:04,2020-07-04 17:00:04
541,Kaadehdhoo,0,06:08,18:17,16:38,79%,30°C,fine,TRACE,E 09 mph,-,2020-07-05 05:00:04,2020-07-05 05:00:04
542,Kaadehdhoo,0,06:08,18:17,16:38,77%,32°C,fine,TRACE,E 08 mph,-,2020-07-05 17:00:03,2020-07-05 17:00:03
543,Kaadehdhoo,0,06:08,18:17,16:38,84%,29°C,partly cloudy,TRACE,ESE 06 mph,-,2020-07-06 05:00:04,2020-07-06 05:00:04
544,Kaadehdhoo,0,06:08,18:18,19:30,80%,28°C,partly cloudy,10.1 mm,WSW 08 mph,-,2020-07-06 17:00:04,2020-07-06 17:00:04
545,Kaadehdhoo,0,06:08,18:18,19:30,82%,28°C,partly cloudy,10.1 mm,SE 08 mph,-,2020-07-07 05:00:04,2020-07-07 05:00:04
546,Kaadehdhoo,0,06:08,18:18,19:30,70%,31°C,fine,10.1 mm,ESE 08 mph,-,2020-07-07 17:00:03,2020-07-07 17:00:03
