id,stationname,hastide,sunrise,sunset,moonrise,humidity,temperature,description,rainamount,wind,sunshine,created_at,updated_at
523,Hanimadhoo,1,05:56,18:18,03:22,82%,29°C,fine,3.7 mm,W 07 mph,10:06,2020-06-19 05:00:06,2020-06-19 05:00:06
524,Hanimadhoo,1,05:56,18:18,04:06,82%,30°C,cloudy,0.5 mm,NW 06 mph,10:06,2020-06-19 17:00:04,2020-06-19 17:00:04
525,Hanimadhoo,1,05:56,18:18,04:06,84%,29°C,cloudy,0.5 mm,W 06 mph,0:24,2020-06-20 05:00:05,2020-06-20 05:00:05
526,Hanimadhoo,1,05:56,18:19,04:53,72%,32°C,fine,TRACE,W 09 mph,0:24,2020-06-20 17:00:05,2020-06-20 17:00:05
527,Hanimadhoo,1,05:56,18:19,04:53,84%,28°C,fine,TRACE,W 08 mph,0:24,2020-06-21 05:00:03,2020-06-21 05:00:03
528,Hanimadhoo,1,05:56,18:19,05:45,81%,30°C,cloudy,14.5 mm,WNW 09 mph,0:24,2020-06-21 17:00:04,2020-06-21 17:00:04
529,Hanimadhoo,1,05:56,18:19,05:45,92%,26°C,slight rain,14.5 mm,WNW 16 mph,0:0,2020-06-22 05:00:02,2020-06-22 05:00:02
530,Hanimadhoo,1,05:57,18:19,06:39,82%,30°C,cloudy,32.5 mm,WSW 09 mph,0:0,2020-06-22 17:00:04,2020-06-22 17:00:04
531,Hanimadhoo,1,05:57,18:19,06:39,86%,29°C,cloudy,32.5 mm,WNW 09 mph,0:0,2020-06-23 05:00:03,2020-06-23 05:00:03
532,Hanimadhoo,1,05:57,18:19,07:36,76%,29°C,cloudy,NIL,W 09 mph,0:0,2020-06-23 17:00:02,2020-06-23 17:00:02
533,Hanimadhoo,1,05:57,18:19,07:36,85%,29°C,partly cloudy,NIL,W 10 mph,7:36,2020-06-24 05:00:04,2020-06-24 05:00:04
534,Hanimadhoo,1,05:57,18:20,08:33,75%,32°C,fine,NIL,W 10 mph,7:36,2020-06-24 17:00:04,2020-06-24 17:00:04
535,Hanimadhoo,1,05:57,18:20,08:33,86%,28°C,fine,NIL,WNW 06 mph,9:30,2020-06-25 05:00:04,2020-06-25 05:00:04
536,Hanimadhoo,1,05:57,18:20,09:30,81%,29°C,windy,0.4 mm,W 20 mph,9:30,2020-06-25 17:00:05,2020-06-25 17:00:05
537,Hanimadhoo,1,05:57,18:20,09:30,92%,27°C,slight rain,0.4 mm,WNW 15 mph,4:12,2020-06-26 05:00:05,2020-06-26 05:00:05
538,Hanimadhoo,1,05:58,18:20,10:25,99%,25°C,slight shower,0.4 mm,WNW 18 mph,4:12,2020-06-26 17:00:04,2020-06-26 17:00:04
539,Hanimadhoo,1,05:58,18:20,10:25,82%,28°C,cloudy,0.4 mm,W 13 mph,0:12,2020-06-27 05:00:04,2020-06-27 05:00:04
540,Hanimadhoo,1,05:58,18:20,11:18,92%,27°C,cloudy,41.5 mm,W 15 mph,0:12,2020-06-27 17:00:03,2020-06-27 17:00:03
541,Hanimadhoo,1,05:58,18:20,11:18,87%,28°C,partly cloudy,41.5 mm,WNW 08 mph,1:0,2020-06-28 05:00:04,2020-06-28 05:00:04
542,Hanimadhoo,1,05:58,18:20,11:18,83%,29°C,cloudy,14.4 mm,NW 09 mph,1:0,2020-06-28 17:00:04,2020-06-28 17:00:04
543,Hanimadhoo,1,05:58,18:20,11:18,88%,29°C,fine,14.4 mm,WNW 12 mph,1:0,2020-06-29 05:00:03,2020-06-29 05:00:03
544,Hanimadhoo,1,05:58,18:21,13:04,81%,31°C,fine,0.7 mm,WNW 09 mph,1:0,2020-06-29 17:00:05,2020-06-29 17:00:05
545,Hanimadhoo,1,05:58,18:21,13:04,86%,29°C,fine,0.7 mm,WNW 09 mph,9:42,2020-06-30 05:00:04,2020-06-30 05:00:04
546,Hanimadhoo,1,05:58,18:21,13:57,77%,32°C,partly cloudy,3.1 mm,W 06 mph,9:42,2020-06-30 17:00:04,2020-06-30 17:00:04
547,Hanimadhoo,1,05:58,18:21,13:57,86%,29°C,fine,3.1 mm,WSW 06 mph,9:18,2020-07-01 05:00:04,2020-07-01 05:00:04
548,Hanimadhoo,1,05:59,18:21,14:52,76%,31°C,cloudy,20.8 mm,WSW 03 mph,9:18,2020-07-01 17:00:04,2020-07-01 17:00:04
549,Hanimadhoo,1,05:59,18:21,14:52,95%,27°C,fine,20.8 mm,Variable 02 mph,5:36,2020-07-02 05:00:05,2020-07-02 05:00:05
550,Hanimadhoo,1,05:59,18:21,15:49,79%,31°C,fine,20.8 mm,S 06 mph,5:36,2020-07-02 17:00:04,2020-07-02 17:00:04
551,Hanimadhoo,1,05:59,18:21,15:49,87%,28°C,cloudy,20.8 mm,WSW 07 mph,3:18,2020-07-03 05:00:06,2020-07-03 05:00:06
552,Hanimadhoo,1,05:59,18:21,16:48,77%,30°C,cloudy,0.9 mm,WNW 06 mph,3:18,2020-07-03 17:00:04,2020-07-03 17:00:04
553,Hanimadhoo,1,05:59,18:21,16:48,85%,29°C,partly cloudy,0.9 mm,W 06 mph,1:18,2020-07-04 05:00:04,2020-07-04 05:00:04
554,Hanimadhoo,1,05:59,18:21,17:48,81%,31°C,cloudy,1.9 mm,SW 08 mph,1:18,2020-07-04 17:00:05,2020-07-04 17:00:05
555,Hanimadhoo,1,05:59,18:21,17:48,88%,28°C,partly cloudy,1.9 mm,SW 06 mph,8:12,2020-07-05 05:00:04,2020-07-05 05:00:04
556,Hanimadhoo,1,06:00,18:21,18:45,72%,31°C,partly cloudy,NIL,SSW 07 mph,8:12,2020-07-05 17:00:03,2020-07-05 17:00:03
557,Hanimadhoo,1,06:00,18:21,18:45,85%,29°C,fine,NIL,W 06 mph,4:48,2020-07-06 05:00:02,2020-07-06 05:00:02
558,Hanimadhoo,1,06:00,18:22,19:40,94%,25°C,slight shower,NIL,WNW 21 mph,4:48,2020-07-06 17:00:03,2020-07-06 17:00:03
559,Hanimadhoo,1,06:00,18:22,19:40,82%,27°C,cloudy,NIL,WNW 06 mph,2:12,2020-07-07 05:00:04,2020-07-07 05:00:04
560,Hanimadhoo,1,06:00,18:22,20:31,75%,32°C,fine,6.9 mm,W 05 mph,2:12,2020-07-07 17:00:03,2020-07-07 17:00:03
